trait_type,phenocode,pheno_sex,description,BIN_QT,n_cases_EUR,n_controls_EUR,N,Neff,filename,aws_link,estimates.final.h2_observed
icd10,I44,both_sexes,I44 Atrioventricular and left bundle-branch block,BIN,5189,415342.0,420531,10249.944180096118,icd10-I44-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I44-both_sexes.tsv.bgz,0.0037
icd10,I45,both_sexes,I45 Other conduction disorders,BIN,3083,417448.0,420531,6120.795774865586,icd10-I45-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I45-both_sexes.tsv.bgz,0.0059
icd10,I46,both_sexes,I46 Cardiac arrest,BIN,1349,419182.0,420531,2689.345223063223,icd10-I46-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I46-both_sexes.tsv.bgz,0.0017
icd10,I47,both_sexes,I47 Paroxysmal tachycardia,BIN,3974,416557.0,420531,7872.891739253468,icd10-I47-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I47-both_sexes.tsv.bgz,0.0048
icd10,I48,both_sexes,I48 Atrial fibrillation and flutter,BIN,19218,401313.0,420531,36679.49917604172,icd10-I48-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I48-both_sexes.tsv.bgz,0.0298
icd10,I49,both_sexes,I49 Other cardiac arrhythmias,BIN,3530,417001.0,420531,7000.737305929884,icd10-I49-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I49-both_sexes.tsv.bgz,0.004
icd10,I50,both_sexes,I50 Heart failure,BIN,7448,413083.0,420531,14632.177813288437,icd10-I50-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I50-both_sexes.tsv.bgz,0.0042
icd10,I51,both_sexes,I51 Complications and ill-defined descriptions of heart disease,BIN,6115,414416.0,420531,12052.16186202682,icd10-I51-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I51-both_sexes.tsv.bgz,0.0017
icd10,I61,both_sexes,I61 Intracerebral haemorrhage,BIN,1025,419506.0,420531,2045.0033410140986,icd10-I61-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I61-both_sexes.tsv.bgz,0.0019
icd10,I63,both_sexes,I63 Cerebral infarction,BIN,4275,416256.0,420531,8463.083102078086,icd10-I63-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I63-both_sexes.tsv.bgz,0.0015
icd10,I65,both_sexes,"I65 Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction",BIN,1274,419257.0,420531,2540.280825908197,icd10-I65-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I65-both_sexes.tsv.bgz,0.0031
icd10,I67,both_sexes,I67 Other cerebrovascular diseases,BIN,3468,417063.0,420531,6878.800773308032,icd10-I67-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I67-both_sexes.tsv.bgz,0.0021
icd10,I69,both_sexes,I69 Sequelae of cerebrovascular disease,BIN,1685,418846.0,420531,3356.49695266223,icd10-I69-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I69-both_sexes.tsv.bgz,-7.02e-05
icd10,I71,both_sexes,I71 Aortic aneurysm and dissection,BIN,2031,418500.0,420531,4042.382131162744,icd10-I71-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I71-both_sexes.tsv.bgz,0.0009
icd10,I73,both_sexes,I73 Other peripheral vascular diseases,BIN,4778,415753.0,420531,9447.42639187123,icd10-I73-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I73-both_sexes.tsv.bgz,0.0085
icd10,I74,both_sexes,I74 Arterial embolism and thrombosis,BIN,1114,419417.0,420531,2222.0979571066105,icd10-I74-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I74-both_sexes.tsv.bgz,0.0025
icd10,I77,both_sexes,I77 Other disorders of arteries and arterioles,BIN,1784,418747.0,420531,3552.86363193201,icd10-I77-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I77-both_sexes.tsv.bgz,0.0025
icd10,I80,both_sexes,I80 Phlebitis and thrombophlebitis,BIN,4746,415785.0,420531,9384.875835550767,icd10-I80-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I80-both_sexes.tsv.bgz,0.0091
icd10,I83,both_sexes,I83 Varicose veins of lower extremities,BIN,12059,408472.0,420531,23426.4006601178,icd10-I83-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I83-both_sexes.tsv.bgz,0.0225
icd10,I84,both_sexes,I84 Haemorrhoids,BIN,26348,394183.0,420531,49394.378459614156,icd10-I84-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I84-both_sexes.tsv.bgz,0.0175
icd10,I95,both_sexes,I95 Hypotension,BIN,7116,413415.0,420531,13991.173730355194,icd10-I95-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-I95-both_sexes.tsv.bgz,0.003
icd10,J02,both_sexes,J02 Acute pharyngitis,BIN,1056,419475.0,420531,2106.696533668148,icd10-J02-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J02-both_sexes.tsv.bgz,0.0024
icd10,J18,both_sexes,"J18 Pneumonia, organism unspecified",BIN,12653,407878.0,420531,24544.589264525086,icd10-J18-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J18-both_sexes.tsv.bgz,0.0047
icd10,J30,both_sexes,J30 Vasomotor and allergic rhinitis,BIN,1489,419042.0,420531,2967.4556120714046,icd10-J30-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J30-both_sexes.tsv.bgz,0.0034
icd10,J31,both_sexes,"J31 Chronic rhinitis, nasopharyngitis and pharyngitis",BIN,1025,419506.0,420531,2045.0033410140986,icd10-J31-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J31-both_sexes.tsv.bgz,0.0015
icd10,J32,both_sexes,J32 Chronic sinusitis,BIN,2845,417686.0,420531,5651.505691613698,icd10-J32-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J32-both_sexes.tsv.bgz,0.0051
icd10,J33,both_sexes,J33 Nasal polyp,BIN,3551,416980.0,420531,7042.030100040188,icd10-J33-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J33-both_sexes.tsv.bgz,0.0115
icd10,J34,both_sexes,J34 Other disorders of nose and nasal sinuses,BIN,7165,413366.0,420531,14085.845704597283,icd10-J34-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J34-both_sexes.tsv.bgz,0.0028
icd10,J35,both_sexes,J35 Chronic diseases of tonsils and adenoids,BIN,1087,419444.0,420531,2168.3805854978586,icd10-J35-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J35-both_sexes.tsv.bgz,0.002
icd10,J38,both_sexes,"J38 Diseases of vocal cords and larynx, not elsewhere classified",BIN,2020,418511.0,420531,4020.59405846418,icd10-J38-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J38-both_sexes.tsv.bgz,0.0014
icd10,J43,both_sexes,J43 Emphysema,BIN,2421,418110.0,420531,4814.124571077994,icd10-J43-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J43-both_sexes.tsv.bgz,0.0051
icd10,J44,both_sexes,J44 Other chronic obstructive pulmonary disease,BIN,11536,408995.0,420531,22439.08924669049,icd10-J44-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J44-both_sexes.tsv.bgz,0.0219
icd10,J45,both_sexes,J45 Asthma,BIN,31030,389501.0,420531,57480.7375912834,icd10-J45-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J45-both_sexes.tsv.bgz,0.0411
icd10,J84,both_sexes,J84 Other interstitial pulmonary diseases,BIN,1497,419034.0,420531,2983.3420033243683,icd10-J84-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J84-both_sexes.tsv.bgz,0.0039
icd10,J92,both_sexes,J92 Pleural plaque,BIN,1095,419436.0,420531,2184.297566647881,icd10-J92-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J92-both_sexes.tsv.bgz,-5.28e-05
icd10,J93,both_sexes,J93 Pneumothorax,BIN,1065,419466.0,420531,2124.605748446607,icd10-J93-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J93-both_sexes.tsv.bgz,-0.0011
icd10,J96,both_sexes,"J96 Respiratory failure, not elsewhere classified",BIN,2556,417975.0,420531,5080.929111052455,icd10-J96-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J96-both_sexes.tsv.bgz,0.007
icd10,J98,both_sexes,J98 Other respiratory disorders,BIN,4795,415736.0,420531,9480.652413258476,icd10-J98-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-J98-both_sexes.tsv.bgz,0.0043
icd10,K01,both_sexes,K01 Embedded and impacted teeth,BIN,2022,418509.0,420531,4024.555611833611,icd10-K01-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K01-both_sexes.tsv.bgz,0.0013
icd10,K02,both_sexes,K02 Dental caries,BIN,3646,416885.0,420531,7228.778425371732,icd10-K02-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K02-both_sexes.tsv.bgz,-0.0021
icd10,K04,both_sexes,K04 Diseases of pulp and periapical tissues,BIN,2615,417916.0,420531,5197.478140731599,icd10-K04-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K04-both_sexes.tsv.bgz,-0.0004
icd10,K08,both_sexes,K08 Other disorders of teeth and supporting structures,BIN,3129,417402.0,420531,6211.436769227476,icd10-K08-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K08-both_sexes.tsv.bgz,0.0002
icd10,K11,both_sexes,K11 Diseases of salivary glands,BIN,1157,419374.0,420531,2307.633529989466,icd10-K11-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K11-both_sexes.tsv.bgz,-0.0006
icd10,K12,both_sexes,K12 Stomatitis and related lesions,BIN,1095,419436.0,420531,2184.297566647881,icd10-K12-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K12-both_sexes.tsv.bgz,-0.0024
icd10,K13,both_sexes,K13 Other diseases of lip and oral mucosa,BIN,3439,417092.0,420531,6821.753392734424,icd10-K13-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K13-both_sexes.tsv.bgz,-0.0008
icd10,K14,both_sexes,K14 Diseases of tongue,BIN,1510,419021.0,420531,3009.15609075193,icd10-K14-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K14-both_sexes.tsv.bgz,-0.0015
icd10,K21,both_sexes,K21 Gastro-oesophageal reflux disease,BIN,29975,390556.0,420531,55676.8281054191,icd10-K21-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz,0.0173
icd10,K22,both_sexes,K22 Other diseases of oesophagus,BIN,12256,408275.0,420531,23797.6196760762,icd10-K22-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K22-both_sexes.tsv.bgz,0.0137
icd10,K25,both_sexes,K25 Gastric ulcer,BIN,5253,415278.0,420531,10374.76587457286,icd10-K25-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K25-both_sexes.tsv.bgz,0.0077
icd10,K26,both_sexes,K26 Duodenal ulcer,BIN,3659,416872.0,420531,7254.326782092166,icd10-K26-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K26-both_sexes.tsv.bgz,0.0026
icd10,K29,both_sexes,K29 Gastritis and duodenitis,BIN,35394,385137.0,420531,64830.126568552616,icd10-K29-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K29-both_sexes.tsv.bgz,0.0154
icd10,K31,both_sexes,K31 Other diseases of stomach and duodenum,BIN,9835,410696.0,420531,19209.97576873049,icd10-K31-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K31-both_sexes.tsv.bgz,0.0032
icd10,K35,both_sexes,K35 Acute appendicitis,BIN,3261,417270.0,420531,6471.425269480727,icd10-K35-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K35-both_sexes.tsv.bgz,0.0029
icd10,K40,both_sexes,K40 Inguinal hernia,BIN,18291,402240.0,420531,34990.86554855647,icd10-K40-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K40-both_sexes.tsv.bgz,0.0277
icd10,K42,both_sexes,K42 Umbilical hernia,BIN,4511,416020.0,420531,8925.221779131622,icd10-K42-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K42-both_sexes.tsv.bgz,0.0121
icd10,K43,both_sexes,K43 Ventral hernia,BIN,4097,416434.0,420531,8114.170408364662,icd10-K43-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K43-both_sexes.tsv.bgz,0.0034
icd10,K44,both_sexes,K44 Diaphragmatic hernia,BIN,33359,387172.0,420531,61425.534612192685,icd10-K44-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K44-both_sexes.tsv.bgz,0.0291
icd10,K50,both_sexes,K50 Crohn's disease [regional enteritis],BIN,1978,418553.0,420531,3937.3926488178035,icd10-K50-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K50-both_sexes.tsv.bgz,0.0067
icd10,K51,both_sexes,K51 Ulcerative colitis,BIN,3627,416904.0,420531,7191.435627813406,icd10-K51-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K51-both_sexes.tsv.bgz,0.0055
icd10,K52,both_sexes,K52 Other non-infective gastro-enteritis and colitis,BIN,17801,402730.0,420531,34094.97387826344,icd10-K52-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K52-both_sexes.tsv.bgz,0.0129
icd10,K55,both_sexes,K55 Vascular disorders of intestine,BIN,1428,419103.0,420531,2846.301861218317,icd10-K55-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K55-both_sexes.tsv.bgz,-0.0005
icd10,K56,both_sexes,K56 Paralytic ileus and intestinal obstruction without hernia,BIN,5055,415476.0,420531,9988.472573960065,icd10-K56-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K56-both_sexes.tsv.bgz,0.0017
icd10,K57,both_sexes,K57 Diverticular disease of intestine,BIN,35617,384914.0,420531,65200.8148650159,icd10-K57-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K57-both_sexes.tsv.bgz,0.0423
icd10,K58,both_sexes,K58 Irritable bowel syndrome,BIN,6923,413608.0,420531,13618.0599480181,icd10-K58-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K58-both_sexes.tsv.bgz,0.0066
icd10,K59,both_sexes,K59 Other functional intestinal disorders,BIN,14578,405953.0,420531,28145.286953874984,icd10-K59-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K59-both_sexes.tsv.bgz,0.0057
icd10,K60,both_sexes,K60 Fissure and fistula of anal and rectal regions,BIN,3508,417023.0,420531,6957.473689216728,icd10-K60-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K60-both_sexes.tsv.bgz,0.0043
icd10,K61,both_sexes,K61 Abscess of anal and rectal regions,BIN,1472,419059.0,420531,2933.6950094047766,icd10-K61-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K61-both_sexes.tsv.bgz,0.0016
icd10,K62,both_sexes,K62 Other diseases of anus and rectum,BIN,26804,393727.0,420531,50191.10842244686,icd10-K62-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K62-both_sexes.tsv.bgz,0.0079
icd10,K63,both_sexes,K63 Other diseases of intestine,BIN,18716,401815.0,420531,35766.06499877536,icd10-K63-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K63-both_sexes.tsv.bgz,0.0103
icd10,K64,both_sexes,K64 Haemorrhoids and perianal venous thrombosis,BIN,3031,417500.0,420531,6018.307806083261,icd10-K64-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K64-both_sexes.tsv.bgz,0.0033
icd10,K65,both_sexes,K65 Peritonitis,BIN,1023,419508.0,420531,2041.0228211475494,icd10-K65-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K65-both_sexes.tsv.bgz,0.0015
icd10,K66,both_sexes,K66 Other disorders of peritoneum,BIN,4305,416226.0,420531,8521.858935488704,icd10-K66-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K66-both_sexes.tsv.bgz,0.0044
icd10,K70,both_sexes,K70 Alcoholic liver disease,BIN,1044,419487.0,420531,2082.8163821454305,icd10-K70-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K70-both_sexes.tsv.bgz,0.0035
icd10,K74,both_sexes,K74 Fibrosis and cirrhosis of liver,BIN,1145,419386.0,420531,2283.7649067488483,icd10-K74-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K74-both_sexes.tsv.bgz,0.0024
icd10,K76,both_sexes,K76 Other diseases of liver,BIN,4770,415761.0,420531,9431.78966592237,icd10-K76-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K76-both_sexes.tsv.bgz,0.0034
icd10,K80,both_sexes,K80 Cholelithiasis,BIN,16983,403548.0,420531,32594.294755915736,icd10-K80-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K80-both_sexes.tsv.bgz,0.0189
icd10,K81,both_sexes,K81 Cholecystitis,BIN,3146,417385.0,420531,6244.929434453108,icd10-K81-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K81-both_sexes.tsv.bgz,0.0026
icd10,K82,both_sexes,K82 Other diseases of gallbladder,BIN,2202,418329.0,420531,4380.939612061893,icd10-K82-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K82-both_sexes.tsv.bgz,0.0004
icd10,K83,both_sexes,K83 Other diseases of biliary tract,BIN,2591,417940.0,420531,5150.072360896105,icd10-K83-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K83-both_sexes.tsv.bgz,0.0056
icd10,K85,both_sexes,K85 Acute pancreatitis,BIN,2366,418165.0,420531,4705.376726091537,icd10-K85-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K85-both_sexes.tsv.bgz,0.0005
icd10,K86,both_sexes,K86 Other diseases of pancreas,BIN,1527,419004.0,420531,3042.9105488061523,icd10-K86-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K86-both_sexes.tsv.bgz,0.0047
icd10,K90,both_sexes,K90 Intestinal malabsorption,BIN,2498,418021.0,420519,4966.322368311539,icd10-K90-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K90-both_sexes.tsv.bgz,0.0289
icd10,K91,both_sexes,"K91 Postprocedural disorders of digestive system, not elsewhere classified",BIN,1958,418573.0,420531,3897.767032632553,icd10-K91-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K91-both_sexes.tsv.bgz,0.0022
icd10,K92,both_sexes,K92 Other diseases of digestive system,BIN,12069,408462.0,420531,23445.253158506745,icd10-K92-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-K92-both_sexes.tsv.bgz,0.0031
icd10,L02,both_sexes,"L02 Cutaneous abscess, furuncle and carbuncle",BIN,2678,417853.0,420531,5321.892245755961,icd10-L02-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-L02-both_sexes.tsv.bgz,0.0018
icd10,L03,both_sexes,L03 Cellulitis,BIN,8847,411684.0,420531,17321.75914736369,icd10-L03-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-L03-both_sexes.tsv.bgz,0.0075
icd10,L08,both_sexes,L08 Other local infections of skin and subcutaneous tissue,BIN,1603,418928.0,420531,3193.779217227743,icd10-L08-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-L08-both_sexes.tsv.bgz,-0.0017
icd10,L30,both_sexes,L30 Other dermatitis,BIN,2079,418452.0,420531,4137.443888797734,icd10-L30-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-L30-both_sexes.tsv.bgz,0.0028
icd10,L40,both_sexes,L40 Psoriasis,BIN,2868,417663.0,420531,5696.880772166618,icd10-L40-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-L40-both_sexes.tsv.bgz,0.0011
icd10,L57,both_sexes,L57 Skin changes due to chronic exposure to nonionising radiation,BIN,3190,417341.0,420531,6331.603567870145,icd10-L57-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-L57-both_sexes.tsv.bgz,0.0025
icd10,L60,both_sexes,L60 Nail disorders,BIN,1276,419255.0,420531,2544.2565708592233,icd10-L60-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-L60-both_sexes.tsv.bgz,0.0007
icd10,L72,both_sexes,L72 Follicular cysts of skin and subcutaneous tissue,BIN,9105,411426.0,420531,17815.731682087648,icd10-L72-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-L72-both_sexes.tsv.bgz,0.0104
icd10,L89,both_sexes,L89 Decubitus ulcer,BIN,1483,419048.0,420531,2955.5404191367584,icd10-L89-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-L89-both_sexes.tsv.bgz,0.0033
icd10,L90,both_sexes,L90 Atrophic disorders of skin,BIN,3240,417291.0,420531,6430.074548606405,icd10-L90-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-L90-both_sexes.tsv.bgz,0.0073
icd10,L91,both_sexes,L91 Hypertrophic disorders of skin,BIN,1216,419315.0,420531,2424.967671824432,icd10-L91-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-L91-both_sexes.tsv.bgz,0.0009
